SKU_ID,Preflight_Short,Complexity_Band,Readiness_Band,Criticality_Band,Current_Lane,Target_Lane_After_Evidence,Confidence,Design_Release,Estimate_Status,Creation_Effort_1_5,Validation_Effort_1_5,Research_Risk_1_5,Basis,Source_Or_Linked_Preflight,Assessed_On,Estimate_Version
SKU-061,C3 · R0–R1 · K1–K2 · Lane E · LOW_UNKNOWN,C3,R0–R1,K1–K2,E,C,LOW_UNKNOWN,CONCEPT_ONLY,PRELIMINARY IDEA ESTIMATE — NOT RELEASE APPROVAL,3,3,2,"C band from creation/validation planning effort (3/3); K band from the research-risk proxy (2/5); R0–R1 and Lane E until critical interfaces, the manufacturing profile, acceptance criteria, and verification evidence exist.",business/02-portfolio/research-idea-priority.csv,2026-09-04,1.3
SKU-062,C3 · R0–R1 · K1–K2 · Lane E · LOW_UNKNOWN,C3,R0–R1,K1–K2,E,C,LOW_UNKNOWN,CONCEPT_ONLY,PRELIMINARY IDEA ESTIMATE — NOT RELEASE APPROVAL,3,3,2,"C band from creation/validation planning effort (3/3); K band from the research-risk proxy (2/5); R0–R1 and Lane E until critical interfaces, the manufacturing profile, acceptance criteria, and verification evidence exist.",business/02-portfolio/research-idea-priority.csv,2026-09-04,1.3
SKU-063,C3 · R0–R1 · K2 · Lane E · LOW_UNKNOWN,C3,R0–R1,K2,E,C,LOW_UNKNOWN,CONCEPT_ONLY,PRELIMINARY IDEA ESTIMATE — NOT RELEASE APPROVAL,3,3,3,"C band from creation/validation planning effort (3/3); K band from the research-risk proxy (3/5); R0–R1 and Lane E until critical interfaces, the manufacturing profile, acceptance criteria, and verification evidence exist.",business/02-portfolio/research-idea-priority.csv,2026-09-04,1.3
SKU-064,C3 · R0–R1 · K2 · Lane E · LOW_UNKNOWN,C3,R0–R1,K2,E,C,LOW_UNKNOWN,CONCEPT_ONLY,PRELIMINARY IDEA ESTIMATE — NOT RELEASE APPROVAL,3,3,3,"C band from creation/validation planning effort (3/3); K band from the research-risk proxy (3/5); R0–R1 and Lane E until critical interfaces, the manufacturing profile, acceptance criteria, and verification evidence exist.",business/02-portfolio/research-idea-priority.csv,2026-09-04,1.3
SKU-065,C3–C4 · R0–R1 · K2 · Lane E · LOW_UNKNOWN,C3–C4,R0–R1,K2,E,D,LOW_UNKNOWN,CONCEPT_ONLY,PRELIMINARY IDEA ESTIMATE — NOT RELEASE APPROVAL,3,4,3,"C band from creation/validation planning effort (3/4); K band from the research-risk proxy (3/5); R0–R1 and Lane E until critical interfaces, the manufacturing profile, acceptance criteria, and verification evidence exist.",business/02-portfolio/research-idea-priority.csv,2026-09-04,1.3
SKU-066,C2–C3 · R0–R1 · K2 · Lane E · LOW_UNKNOWN,C2–C3,R0–R1,K2,E,C,LOW_UNKNOWN,CONCEPT_ONLY,PRELIMINARY IDEA ESTIMATE — NOT RELEASE APPROVAL,2,3,3,"C band from creation/validation planning effort (2/3); K band from the research-risk proxy (3/5); R0–R1 and Lane E until critical interfaces, the manufacturing profile, acceptance criteria, and verification evidence exist.",business/02-portfolio/research-idea-priority.csv,2026-09-04,1.3
SKU-067,C2–C3 · R0–R1 · K2 · Lane E · LOW_UNKNOWN,C2–C3,R0–R1,K2,E,C,LOW_UNKNOWN,CONCEPT_ONLY,PRELIMINARY IDEA ESTIMATE — NOT RELEASE APPROVAL,2,3,3,"C band from creation/validation planning effort (2/3); K band from the research-risk proxy (3/5); R0–R1 and Lane E until critical interfaces, the manufacturing profile, acceptance criteria, and verification evidence exist.",business/02-portfolio/research-idea-priority.csv,2026-09-04,1.3
SKU-068,C2–C3 · R0–R1 · K2 · Lane E · LOW_UNKNOWN,C2–C3,R0–R1,K2,E,C,LOW_UNKNOWN,CONCEPT_ONLY,PRELIMINARY IDEA ESTIMATE — NOT RELEASE APPROVAL,2,3,3,"C band from creation/validation planning effort (2/3); K band from the research-risk proxy (3/5); R0–R1 and Lane E until critical interfaces, the manufacturing profile, acceptance criteria, and verification evidence exist.",business/02-portfolio/research-idea-priority.csv,2026-09-04,1.3
SKU-069,C3 · R0–R1 · K2 · Lane E · LOW_UNKNOWN,C3,R0–R1,K2,E,C,LOW_UNKNOWN,CONCEPT_ONLY,PRELIMINARY IDEA ESTIMATE — NOT RELEASE APPROVAL,3,3,3,"C band from creation/validation planning effort (3/3); K band from the research-risk proxy (3/5); R0–R1 and Lane E until critical interfaces, the manufacturing profile, acceptance criteria, and verification evidence exist.",business/02-portfolio/research-idea-priority.csv,2026-09-04,1.3
SKU-070,C3 · R0–R1 · K2 · Lane E · LOW_UNKNOWN,C3,R0–R1,K2,E,C,LOW_UNKNOWN,CONCEPT_ONLY,PRELIMINARY IDEA ESTIMATE — NOT RELEASE APPROVAL,3,3,3,"C band from creation/validation planning effort (3/3); K band from the research-risk proxy (3/5); R0–R1 and Lane E until critical interfaces, the manufacturing profile, acceptance criteria, and verification evidence exist.",business/02-portfolio/research-idea-priority.csv,2026-09-04,1.3
SKU-071,C3–C4 · R0–R1 · K2 · Lane E · LOW_UNKNOWN,C3–C4,R0–R1,K2,E,D,LOW_UNKNOWN,CONCEPT_ONLY,PRELIMINARY IDEA ESTIMATE — NOT RELEASE APPROVAL,3,4,3,"C band from creation/validation planning effort (3/4); K band from the research-risk proxy (3/5); R0–R1 and Lane E until critical interfaces, the manufacturing profile, acceptance criteria, and verification evidence exist.",business/02-portfolio/research-idea-priority.csv,2026-09-04,1.3
SKU-072,C3 · R0–R1 · K2 · Lane E · LOW_UNKNOWN,C3,R0–R1,K2,E,C,LOW_UNKNOWN,CONCEPT_ONLY,PRELIMINARY IDEA ESTIMATE — NOT RELEASE APPROVAL,3,3,3,"C band from creation/validation planning effort (3/3); K band from the research-risk proxy (3/5); R0–R1 and Lane E until critical interfaces, the manufacturing profile, acceptance criteria, and verification evidence exist.",business/02-portfolio/research-idea-priority.csv,2026-09-04,1.3
SKU-073,C3–C4 · R0–R1 · K2 · Lane E · LOW_UNKNOWN,C3–C4,R0–R1,K2,E,D,LOW_UNKNOWN,CONCEPT_ONLY,PRELIMINARY IDEA ESTIMATE — NOT RELEASE APPROVAL,3,4,3,"C band from creation/validation planning effort (3/4); K band from the research-risk proxy (3/5); R0–R1 and Lane E until critical interfaces, the manufacturing profile, acceptance criteria, and verification evidence exist.",business/02-portfolio/research-idea-priority.csv,2026-09-04,1.3
SKU-074,C3–C4 · R0–R1 · K2 · Lane E · LOW_UNKNOWN,C3–C4,R0–R1,K2,E,D,LOW_UNKNOWN,CONCEPT_ONLY,PRELIMINARY IDEA ESTIMATE — NOT RELEASE APPROVAL,3,5,3,"C band from creation/validation planning effort (3/5); K band from the research-risk proxy (3/5); R0–R1 and Lane E until critical interfaces, the manufacturing profile, acceptance criteria, and verification evidence exist.",business/02-portfolio/research-idea-priority.csv,2026-09-04,1.3
SKU-075,C3 · R0–R1 · K2 · Lane E · LOW_UNKNOWN,C3,R0–R1,K2,E,C,LOW_UNKNOWN,CONCEPT_ONLY,PRELIMINARY IDEA ESTIMATE — NOT RELEASE APPROVAL,3,3,3,"C band from creation/validation planning effort (3/3); K band from the research-risk proxy (3/5); R0–R1 and Lane E until critical interfaces, the manufacturing profile, acceptance criteria, and verification evidence exist.",business/02-portfolio/research-idea-priority.csv,2026-09-04,1.3
SKU-076,C3 · R0–R1 · K2 · Lane E · LOW_UNKNOWN,C3,R0–R1,K2,E,C,LOW_UNKNOWN,CONCEPT_ONLY,PRELIMINARY IDEA ESTIMATE — NOT RELEASE APPROVAL,3,3,3,"C band from creation/validation planning effort (3/3); K band from the research-risk proxy (3/5); R0–R1 and Lane E until critical interfaces, the manufacturing profile, acceptance criteria, and verification evidence exist.",business/02-portfolio/research-idea-priority.csv,2026-09-04,1.3
SKU-077,C3–C4 · R0–R1 · K2 · Lane E · LOW_UNKNOWN,C3–C4,R0–R1,K2,E,D,LOW_UNKNOWN,CONCEPT_ONLY,PRELIMINARY IDEA ESTIMATE — NOT RELEASE APPROVAL,3,4,3,"C band from creation/validation planning effort (3/4); K band from the research-risk proxy (3/5); R0–R1 and Lane E until critical interfaces, the manufacturing profile, acceptance criteria, and verification evidence exist.",business/02-portfolio/research-idea-priority.csv,2026-09-04,1.3
SKU-078,C3–C4 · R0–R1 · K2 · Lane E · LOW_UNKNOWN,C3–C4,R0–R1,K2,E,D,LOW_UNKNOWN,CONCEPT_ONLY,PRELIMINARY IDEA ESTIMATE — NOT RELEASE APPROVAL,3,5,3,"C band from creation/validation planning effort (3/5); K band from the research-risk proxy (3/5); R0–R1 and Lane E until critical interfaces, the manufacturing profile, acceptance criteria, and verification evidence exist.",business/02-portfolio/research-idea-priority.csv,2026-09-04,1.3
SKU-079,C3–C4 · R0–R1 · K2 · Lane E · LOW_UNKNOWN,C3–C4,R0–R1,K2,E,D,LOW_UNKNOWN,CONCEPT_ONLY,PRELIMINARY IDEA ESTIMATE — NOT RELEASE APPROVAL,3,4,3,"C band from creation/validation planning effort (3/4); K band from the research-risk proxy (3/5); R0–R1 and Lane E until critical interfaces, the manufacturing profile, acceptance criteria, and verification evidence exist.",business/02-portfolio/research-idea-priority.csv,2026-09-04,1.3
SKU-080,C3–C4 · R0–R1 · K2–K3 · Lane E · LOW_UNKNOWN,C3–C4,R0–R1,K2–K3,E,D,LOW_UNKNOWN,CONCEPT_ONLY,PRELIMINARY IDEA ESTIMATE — NOT RELEASE APPROVAL,3,4,4,"C band from creation/validation planning effort (3/4); K band from the research-risk proxy (4/5); R0–R1 and Lane E until critical interfaces, the manufacturing profile, acceptance criteria, and verification evidence exist.",business/02-portfolio/research-idea-priority.csv,2026-09-04,1.3
SKU-081,C3–C4 · R0–R1 · K2–K3 · Lane E · LOW_UNKNOWN,C3–C4,R0–R1,K2–K3,E,D,LOW_UNKNOWN,CONCEPT_ONLY,PRELIMINARY IDEA ESTIMATE — NOT RELEASE APPROVAL,3,4,4,"C band from creation/validation planning effort (3/4); K band from the research-risk proxy (4/5); R0–R1 and Lane E until critical interfaces, the manufacturing profile, acceptance criteria, and verification evidence exist.",business/02-portfolio/research-idea-priority.csv,2026-09-04,1.3
SKU-082,C3–C4 · R0–R1 · K2–K3 · Lane E · LOW_UNKNOWN,C3–C4,R0–R1,K2–K3,E,D,LOW_UNKNOWN,CONCEPT_ONLY,PRELIMINARY IDEA ESTIMATE — NOT RELEASE APPROVAL,3,5,4,"C band from creation/validation planning effort (3/5); K band from the research-risk proxy (4/5); R0–R1 and Lane E until critical interfaces, the manufacturing profile, acceptance criteria, and verification evidence exist.",business/02-portfolio/research-idea-priority.csv,2026-09-04,1.3
SKU-083,C3–C4 · R0–R1 · K2–K3 · Lane E · LOW_UNKNOWN,C3–C4,R0–R1,K2–K3,E,D,LOW_UNKNOWN,CONCEPT_ONLY,PRELIMINARY IDEA ESTIMATE — NOT RELEASE APPROVAL,3,4,4,"C band from creation/validation planning effort (3/4); K band from the research-risk proxy (4/5); R0–R1 and Lane E until critical interfaces, the manufacturing profile, acceptance criteria, and verification evidence exist.",business/02-portfolio/research-idea-priority.csv,2026-09-04,1.3
SKU-084,C4–C5 · R0–R1 · K2 · Lane E · LOW_UNKNOWN,C4–C5,R0–R1,K2,E,D,LOW_UNKNOWN,CONCEPT_ONLY,PRELIMINARY IDEA ESTIMATE — NOT RELEASE APPROVAL,4,5,3,"C band from creation/validation planning effort (4/5); K band from the research-risk proxy (3/5); R0–R1 and Lane E until critical interfaces, the manufacturing profile, acceptance criteria, and verification evidence exist.",business/02-portfolio/research-idea-priority.csv,2026-09-04,1.3
SKU-085,C3–C4 · R0–R1 · K2 · Lane E · LOW_UNKNOWN,C3–C4,R0–R1,K2,E,D,LOW_UNKNOWN,CONCEPT_ONLY,PRELIMINARY IDEA ESTIMATE — NOT RELEASE APPROVAL,4,4,3,"C band from creation/validation planning effort (4/4); K band from the research-risk proxy (3/5); R0–R1 and Lane E until critical interfaces, the manufacturing profile, acceptance criteria, and verification evidence exist.",business/02-portfolio/research-idea-priority.csv,2026-09-04,1.3
SKU-086,C3–C4 · R0–R1 · K2–K3 · Lane E · LOW_UNKNOWN,C3–C4,R0–R1,K2–K3,E,D,LOW_UNKNOWN,CONCEPT_ONLY,PRELIMINARY IDEA ESTIMATE — NOT RELEASE APPROVAL,3,5,4,"C band from creation/validation planning effort (3/5); K band from the research-risk proxy (4/5); R0–R1 and Lane E until critical interfaces, the manufacturing profile, acceptance criteria, and verification evidence exist.",business/02-portfolio/research-idea-priority.csv,2026-09-04,1.3
SKU-087,C4–C5 · R0–R1 · K2 · Lane E · LOW_UNKNOWN,C4–C5,R0–R1,K2,E,D,LOW_UNKNOWN,CONCEPT_ONLY,PRELIMINARY IDEA ESTIMATE — NOT RELEASE APPROVAL,4,5,3,"C band from creation/validation planning effort (4/5); K band from the research-risk proxy (3/5); R0–R1 and Lane E until critical interfaces, the manufacturing profile, acceptance criteria, and verification evidence exist.",business/02-portfolio/research-idea-priority.csv,2026-09-04,1.3
SKU-088,C3–C4 · R0–R1 · K2–K3 · Lane E · LOW_UNKNOWN,C3–C4,R0–R1,K2–K3,E,D,LOW_UNKNOWN,CONCEPT_ONLY,PRELIMINARY IDEA ESTIMATE — NOT RELEASE APPROVAL,3,5,4,"C band from creation/validation planning effort (3/5); K band from the research-risk proxy (4/5); R0–R1 and Lane E until critical interfaces, the manufacturing profile, acceptance criteria, and verification evidence exist.",business/02-portfolio/research-idea-priority.csv,2026-09-04,1.3
SKU-089,C3–C4 · R0–R1 · K2–K3 · Lane E · LOW_UNKNOWN,C3–C4,R0–R1,K2–K3,E,D,LOW_UNKNOWN,CONCEPT_ONLY,PRELIMINARY IDEA ESTIMATE — NOT RELEASE APPROVAL,3,5,4,"C band from creation/validation planning effort (3/5); K band from the research-risk proxy (4/5); R0–R1 and Lane E until critical interfaces, the manufacturing profile, acceptance criteria, and verification evidence exist.",business/02-portfolio/research-idea-priority.csv,2026-09-04,1.3
SKU-090,C3–C4 · R0–R1 · K2–K3 · Lane E · LOW_UNKNOWN,C3–C4,R0–R1,K2–K3,E,D,LOW_UNKNOWN,CONCEPT_ONLY,PRELIMINARY IDEA ESTIMATE — NOT RELEASE APPROVAL,3,4,4,"C band from creation/validation planning effort (3/4); K band from the research-risk proxy (4/5); R0–R1 and Lane E until critical interfaces, the manufacturing profile, acceptance criteria, and verification evidence exist.",business/02-portfolio/research-idea-priority.csv,2026-09-04,1.3
SKU-091,C4–C5 · R0–R1 · K2 · Lane E · LOW_UNKNOWN,C4–C5,R0–R1,K2,E,D,LOW_UNKNOWN,CONCEPT_ONLY,PRELIMINARY IDEA ESTIMATE — NOT RELEASE APPROVAL,4,5,3,"C band from creation/validation planning effort (4/5); K band from the research-risk proxy (3/5); R0–R1 and Lane E until critical interfaces, the manufacturing profile, acceptance criteria, and verification evidence exist.",business/02-portfolio/research-idea-priority.csv,2026-09-04,1.3
SKU-092,C3–C4 · R0–R1 · K2–K3 · Lane E · LOW_UNKNOWN,C3–C4,R0–R1,K2–K3,E,D,LOW_UNKNOWN,CONCEPT_ONLY,PRELIMINARY IDEA ESTIMATE — NOT RELEASE APPROVAL,3,4,4,"C band from creation/validation planning effort (3/4); K band from the research-risk proxy (4/5); R0–R1 and Lane E until critical interfaces, the manufacturing profile, acceptance criteria, and verification evidence exist.",business/02-portfolio/research-idea-priority.csv,2026-09-04,1.3
SKU-093,C3–C4 · R0–R1 · K2–K3 · Lane E · LOW_UNKNOWN,C3–C4,R0–R1,K2–K3,E,D,LOW_UNKNOWN,CONCEPT_ONLY,PRELIMINARY IDEA ESTIMATE — NOT RELEASE APPROVAL,3,4,4,"C band from creation/validation planning effort (3/4); K band from the research-risk proxy (4/5); R0–R1 and Lane E until critical interfaces, the manufacturing profile, acceptance criteria, and verification evidence exist.",business/02-portfolio/research-idea-priority.csv,2026-09-04,1.3
SKU-094,C4–C5 · R0–R1 · K2–K3 · Lane E · LOW_UNKNOWN,C4–C5,R0–R1,K2–K3,E,D,LOW_UNKNOWN,CONCEPT_ONLY,PRELIMINARY IDEA ESTIMATE — NOT RELEASE APPROVAL,4,5,4,"C band from creation/validation planning effort (4/5); K band from the research-risk proxy (4/5); R0–R1 and Lane E until critical interfaces, the manufacturing profile, acceptance criteria, and verification evidence exist.",business/02-portfolio/research-idea-priority.csv,2026-09-04,1.3
SKU-095,C4–C5 · R0–R1 · K2–K3 · Lane E · LOW_UNKNOWN,C4–C5,R0–R1,K2–K3,E,D,LOW_UNKNOWN,CONCEPT_ONLY,PRELIMINARY IDEA ESTIMATE — NOT RELEASE APPROVAL,4,5,4,"C band from creation/validation planning effort (4/5); K band from the research-risk proxy (4/5); R0–R1 and Lane E until critical interfaces, the manufacturing profile, acceptance criteria, and verification evidence exist.",business/02-portfolio/research-idea-priority.csv,2026-09-04,1.3
SKU-096,C4–C5 · R0–R1 · K3 · Lane E · NOT_AUTONOMOUSLY_RELEASABLE,C4–C5,R0–R1,K3,E,D,NOT_AUTONOMOUSLY_RELEASABLE,CONCEPT_ONLY,PRELIMINARY IDEA ESTIMATE — NOT RELEASE APPROVAL,4,5,5,"C band from creation/validation planning effort (4/5); K band from the research-risk proxy (5/5); R0–R1 and Lane E until critical interfaces, the manufacturing profile, acceptance criteria, and verification evidence exist.",business/02-portfolio/research-idea-priority.csv,2026-09-04,1.3
SKU-097,C4–C5 · R0–R1 · K3 · Lane E · NOT_AUTONOMOUSLY_RELEASABLE,C4–C5,R0–R1,K3,E,D,NOT_AUTONOMOUSLY_RELEASABLE,CONCEPT_ONLY,PRELIMINARY IDEA ESTIMATE — NOT RELEASE APPROVAL,4,5,5,"C band from creation/validation planning effort (4/5); K band from the research-risk proxy (5/5); R0–R1 and Lane E until critical interfaces, the manufacturing profile, acceptance criteria, and verification evidence exist.",business/02-portfolio/research-idea-priority.csv,2026-09-04,1.3
SKU-098,C4–C5 · R0–R1 · K2–K3 · Lane E · LOW_UNKNOWN,C4–C5,R0–R1,K2–K3,E,D,LOW_UNKNOWN,CONCEPT_ONLY,PRELIMINARY IDEA ESTIMATE — NOT RELEASE APPROVAL,4,5,4,"C band from creation/validation planning effort (4/5); K band from the research-risk proxy (4/5); R0–R1 and Lane E until critical interfaces, the manufacturing profile, acceptance criteria, and verification evidence exist.",business/02-portfolio/research-idea-priority.csv,2026-09-04,1.3
SKU-099,C4–C5 · R0–R1 · K3 · Lane E · NOT_AUTONOMOUSLY_RELEASABLE,C4–C5,R0–R1,K3,E,D,NOT_AUTONOMOUSLY_RELEASABLE,CONCEPT_ONLY,PRELIMINARY IDEA ESTIMATE — NOT RELEASE APPROVAL,4,5,5,"C band from creation/validation planning effort (4/5); K band from the research-risk proxy (5/5); R0–R1 and Lane E until critical interfaces, the manufacturing profile, acceptance criteria, and verification evidence exist.",business/02-portfolio/research-idea-priority.csv,2026-09-04,1.3
SKU-100,C5 · R0–R1 · K3 · Lane E · NOT_AUTONOMOUSLY_RELEASABLE,C5,R0–R1,K3,E,D,NOT_AUTONOMOUSLY_RELEASABLE,CONCEPT_ONLY,PRELIMINARY IDEA ESTIMATE — NOT RELEASE APPROVAL,5,5,5,"C band from creation/validation planning effort (5/5); K band from the research-risk proxy (5/5); R0–R1 and Lane E until critical interfaces, the manufacturing profile, acceptance criteria, and verification evidence exist.",business/02-portfolio/research-idea-priority.csv,2026-09-04,1.3
SKU-101,C2 · R2 · K1 · Lane E · LOW_UNKNOWN,C2,R2,K1,E,B,LOW_UNKNOWN,HOLD,LINKED CURRENT PRODUCT PREFLIGHT — NOT RELEASE APPROVAL,2,3,2,Mapped to MM-ORG-030; exact current scorecard from the linked product preflight.,products/organization-storage/mm-org-030-irregular-corner-drawer-organizer-infill/preflight/preflight-result.json,2026-09-04,1.3
SKU-102,C2 · R2 · K2 · Lane E · LOW_UNKNOWN,C2,R2,K2,E,C,LOW_UNKNOWN,HOLD,LINKED CURRENT PRODUCT PREFLIGHT — NOT RELEASE APPROVAL,1,2,1,Mapped to MM-ORG-009; exact current scorecard from the linked product preflight.,products/organization-storage/mm-org-009-tapered-drawer-perimeter-filler-rail-set/preflight/preflight-result.json,2026-09-04,1.3
SKU-103,C3–C4 · R0–R1 · K2 · Lane E · LOW_UNKNOWN,C3–C4,R0–R1,K2,E,D,LOW_UNKNOWN,CONCEPT_ONLY,PRELIMINARY IDEA ESTIMATE — NOT RELEASE APPROVAL,2,4,3,"C band from creation/validation planning effort (2/4); K band from the research-risk proxy (3/5); R0–R1 and Lane E until critical interfaces, the manufacturing profile, acceptance criteria, and verification evidence exist.",business/02-portfolio/research-idea-priority.csv,2026-09-04,1.3
